nodenumber     x-coordinate     y-coordinate pressure-coefficient 
       329  4.420181019E-01 -5.500217365E-03  8.847099771E-02 
       330 -4.987197652E-01 -5.368472357E-03 -4.438549895E+00 
       331  4.438421274E-01 -5.354826600E-03  9.211708651E-02 
       332  4.456387809E-01 -5.210306781E-03  9.583743790E-02 
       333  4.474079516E-01 -5.066688992E-03  9.963337923E-02 
       334  4.491495303E-01 -4.924006380E-03  1.035062626E-01 
       335 -4.989845407E-01 -4.783261450E-03 -4.306658015E+00 
       336  4.508634097E-01 -4.782294114E-03  1.074574667E-01 
       337  4.525494840E-01 -4.641589348E-03  1.114884014E-01 
       338  4.542076493E-01 -4.501931171E-03  1.156005057E-01 
       339  4.558378032E-01 -4.363360562E-03  1.197952513E-01 
       340  4.574398452E-01 -4.225920329E-03  1.240741421E-01 
       341 -4.992186867E-01 -4.196916561E-03 -4.148969314E+00 
       342  4.590136765E-01 -4.089655051E-03  1.284387185E-01 
       343  4.605592000E-01 -3.954611013E-03  1.328905709E-01 
       344  4.620763204E-01 -3.820836135E-03  1.374313356E-01 
       345  4.635649442E-01 -3.688379899E-03  1.420626845E-01 
       346 -4.994221829E-01 -3.609550355E-03 -3.965435725E+00 
       347  4.650249794E-01 -3.557293273E-03  1.467863109E-01 
       348  4.664563360E-01 -3.427628623E-03  1.516039063E-01 
       349  4.678589258E-01 -3.299439636E-03  1.565171034E-01 
       350  4.692326623E-01 -3.172781220E-03  1.615275411E-01 
       351  4.705774607E-01 -3.047709421E-03  1.666368602E-01 
       352 -4.995950072E-01 -3.021275665E-03 -3.755875570E+00 
       353  4.718932381E-01 -2.924281320E-03  1.718466735E-01 
       354  4.731799133E-01 -2.802554937E-03  1.771586439E-01 
       355  4.744374069E-01 -2.682589125E-03  1.825745132E-01 
       356  4.756656415E-01 -2.564443471E-03  1.880961388E-01 
       357  4.768645413E-01 -2.448178185E-03  1.937255131E-01 
       358 -4.997371359E-01 -2.432206113E-03 -3.519354880E+00 
       359  4.780340323E-01 -2.333853992E-03  1.994647758E-01 
       360  4.791740423E-01 -2.221532021E-03  2.053162484E-01 
       361  4.802845012E-01 -2.111273691E-03  2.112824706E-01 
       362  4.813653404E-01 -2.003140599E-03  2.173662169E-01 
       363  4.824164932E-01 -1.897194404E-03  2.235705654E-01 
       364 -4.998485437E-01 -1.842456810E-03 -3.258949356E+00 
       365  4.834378949E-01 -1.793496712E-03  2.298989185E-01 
       366  4.844294824E-01 -1.692108956E-03  2.363551240E-01 
       367  4.853911945E-01 -1.593092283E-03  2.429437768E-01 
       368  4.863229721E-01 -1.496507437E-03  2.496691688E-01 
       369  4.872247575E-01 -1.402414637E-03  2.565365075E-01 
       370  4.880964953E-01 -1.310873469E-03  2.635527066E-01 
       371 -4.999292034E-01 -1.252145090E-03 -2.981316629E+00 
       372  4.889381316E-01 -1.221942762E-03  2.707253945E-01 
       373  4.897496145E-01 -1.135680481E-03  2.780635131E-01 
       374  4.905308940E-01 -1.052143608E-03  2.855778323E-01 
       375  4.912819220E-01 -9.713880336E-04  2.932805660E-01 
       376  4.920026520E-01 -8.934684447E-04  3.011865335E-01 
       377  4.926930398E-01 -8.184382188E-04  3.093076533E-01 
       378  4.933530426E-01 -7.463493174E-04  3.176581363E-01 
       379  4.939826198E-01 -6.772521824E-04  3.262609988E-01 
       380 -4.999790870E-01 -6.613912113E-04 -2.679262722E+00 
       381  4.945817325E-01 -6.111956365E-04  3.351437571E-01 
       382  4.951503439E-01 -5.482267854E-04  3.443387478E-01 
       383  4.956884189E-01 -4.883909237E-04  3.538834643E-01 
       384  4.961959242E-01 -4.317314444E-04  3.638225037E-01 
